ID	Control	Treatment
10815_at	4.589087113	4.174021838
10816_at	2.94476535	2.880474855
10817_at	5.110633997	6.997389737
10818_at	4.499035688	4.553681225
10819_at	7.495749092	7.247246439
10820_at	6.970408987	8.12201774
10821_g_at	4.005763159	5.12516712
10822_at	2.637389205	3.300923086
10823_at	5.768066842	6.649009253
10824_at	4.087415017	4.250719767
10825_at	4.921470728	5.42300611
10826_at	3.114099587	3.523942372
10827_s_at	5.694154059	7.568383167
10828_at	5.680453027	5.419934002
10829_at	3.828217002	3.848648536
10830_at	6.178300976	6.448696351
10831_s_at	5.139227499	5.080264084
10832_s_at	3.561886289	6.164657185
10833_at	3.842576639	3.814646859
10834_at	5.268601796	5.71253921
10835_at	4.928143253	4.926205697
10836_at	8.590405474	12.09496486
10837_at	3.937171104	4.147092465
10838_at	9.094636853	8.644816825
10839_at	4.903732941	7.027213823
10840_at	5.344611099	7.482245559
10841_at	5.109698233	5.402109808
10842_at	8.286278588	8.147427158
10843_at	4.815409686	4.562844226
10844_at	3.88027974	3.608306276
10845_at	4.466873402	5.233592295
10846_at	4.977563199	6.393030687
10847_at	5.66861613	5.659172869
10848_at	6.309683578	7.292016576
10849_at	5.055915683	6.041303074
10850_at	4.120275435	3.7689839
10851_at	4.244062475	5.687899888
10852_at	4.871145167	12.10936058
10853_at	6.446959394	9.104371657
10854_at	5.614109882	7.736653497
10855_at	3.788721741	3.858443487
10856_at	3.93905011	4.128006971
10857_at	7.958392877	9.624365945
10858_s_at	5.219349402	7.414127854
10859_at	3.76715871	3.550384857
10860_s_at	5.040775892	5.762907253
10861_s_at	5.669531572	6.577652427
10862_s_at	4.130570922	5.58948153
10863_i_at	6.375543517	6.220576606
10864_r_at	6.097357967	5.906024386
10865_at	5.41428372	5.259504685
10866_at	8.013932858	7.222650176
10867_s_at	4.306304288	4.394911244
10868_at	8.425468884	11.90295741
10869_at	7.764142422	7.515555382
10870_i_at	2.815912211	3.356373187
10871_s_at	7.738748551	10.22940522
10872_at	10.60780238	11.66420009
10873_at	4.851923314	4.437917878
10874_at	9.429291286	10.89757461
10875_at	6.685595692	9.11956551
10876_at	4.406774482	4.277451425
10877_at	7.845652161	7.081583033
10878_at	7.116099096	6.839701363
10879_at	4.928212382	5.407711345
10880_at	6.125734595	4.786572219
10881_at	8.645086927	8.317787013
10882_at	4.520826897	3.98415026
10883_at	3.958368207	2.772446391
10884_at	5.026479837	4.342235242
10885_at	6.412617982	8.57196195
10886_at	5.234483378	5.531362248
10887_at	9.203836215	9.945394099
10888_at	6.004260853	6.138530745
10889_at	6.328431858	4.989689248
10890_at	4.030853376	5.582002388
10891_at	9.817795564	8.156944462
10892_at	7.726784001	4.807056685
10893_s_at	12.29991682	10.09676684
10894_at	4.062643334	4.622150034
10895_at	6.397004521	7.101331552
10896_at	7.948635323	8.088392517
10897_at	9.277888997	9.266403347
10898_at	10.64210161	9.42079136
10899_at	4.758580691	4.633510776
10900_at	5.656397575	6.252851537
10901_at	5.153870654	5.102313845
10902_at	5.879712657	8.047736955
10903_at	5.408065813	5.868697148
10904_at	6.177052264	5.876584786
10905_at	7.191656092	6.506307219
10906_at	7.592365157	9.896301097
10907_at	5.403761678	5.847978461
10908_at	7.522820322	9.361710341
10909_at	7.262683246	11.89356768
10910_at	8.469540485	8.064862998
10911_at	5.329778886	8.146285271
10912_at	4.779917583	6.287862203
10913_at	4.904514655	5.14491599
10914_at	7.496541851	8.640540579
10915_at	5.509822253	6.093216493
10916_at	11.58180972	9.34521816
10917_at	7.605989562	5.991026558
10918_at	6.612610625	6.899139129
10919_at	7.246107933	8.125547302
10920_at	3.525493931	3.563745989
10921_at	5.499123614	4.950981492
10922_at	5.475220866	4.982906221
10923_at	5.838162871	5.328258883
10924_at	10.34459869	11.3226556
10925_at	3.5133827	4.360027144
10926_at	4.264105368	4.522173691
10927_at	6.334169168	5.756650134
10928_at	5.356433951	4.851901975
10929_at	6.833251698	7.211079158
10930_at	5.594999459	8.167469723
10931_at	7.089788227	6.148192836
10932_at	5.488527563	5.290026658
10933_at	12.62197828	9.847877943
10934_at	4.610707049	3.952984513
10935_at	7.099115554	9.754598693
10936_at	6.372533356	4.778533777
10937_at	4.881465114	4.710784465
10938_at	3.019760752	3.01927695
10939_at	6.719880832	6.298280542
10940_at	7.684648903	7.024568934
10941_at	6.839337019	5.689046953
10942_at	7.701878411	8.961988145
10943_at	5.784398955	9.259901972
10944_at	5.414901874	5.587254934
10945_at	8.657698131	8.278873386
10946_at	5.730268514	5.075410123
10947_at	9.773193617	5.778998319
10948_at	10.20386102	8.405532587
10949_at	6.928759225	7.424516584
10950_at	6.226716835	6.788437563
10951_at	7.482160092	4.771850525
10952_at	7.191015572	6.919739106
10953_at	7.789591752	4.709650693
10954_at	10.73293601	7.463938839
10955_at	5.104469769	4.355474769
10956_at	9.415803341	7.399631873
10957_at	7.600243905	9.197232936
10958_at	6.991048941	7.341471931
10959_at	6.951135693	6.042414104
10960_at	8.061997128	7.679591373
10961_at	11.41475809	10.0903465
10962_at	6.774300966	7.755876563
10963_at	6.960848458	8.908491562
10964_at	6.44867463	6.536977944
10965_at	5.107901495	6.970398519
10966_at	4.522904354	4.175523194
10967_at	5.470120139	5.213515765
10968_at	4.155617289	6.327255922
10969_at	4.515365616	4.923982614
10970_at	6.700623346	4.146945239
10971_at	8.347409386	5.648233823
10972_at	3.596480401	3.115484271
10973_at	8.318717444	9.400749976
10974_at	7.72986515	9.769185913
10975_at	7.222854332	8.034161886
10976_at	8.905061913	10.71849539
10977_at	8.006907882	8.834607093
10978_at	6.711151464	7.694390376
10979_at	7.635808064	6.361348139
10980_at	7.511668711	6.95041125
10981_at	7.002898763	8.359484057
10982_at	4.444706699	4.226958865
10983_at	6.249327881	4.976402636
10984_at	6.208864288	5.874692328
10985_at	8.000894292	5.794227683
10986_at	5.562761025	7.01059219
10987_at	8.265956382	8.088859991
10988_at	4.386813458	4.742423999
10989_at	6.101912064	5.103950615
10990_at	7.466004592	6.505781034
10991_at	9.469148469	6.280406026
10992_at	7.999580531	8.568431986
10993_at	10.08374882	10.19468093
10994_at	7.638979604	7.825088695
10995_at	5.789191642	5.792756504
10996_at	6.728608032	9.17424515
10997_at	3.612285829	3.501104315
10998_at	6.294634554	6.509489348
10999_at	4.019495748	3.646202343
11000_at	6.238784274	6.203356992
11001_at	4.400258834	4.586698995
11002_at	7.785262779	4.936293875
11003_at	8.011170129	7.3318287
11004_at	4.893506399	4.249104248
11005_at	5.560808179	4.091519397
11006_at	5.540657538	4.082188877
11007_at	4.757871638	5.431026325
11008_at	5.819513101	7.374020301
11009_at	4.854698795	4.493693228
11010_at	6.406494984	3.805388749
11011_at	8.024770577	5.395094089
11012_at	6.289794987	6.086489178
11013_at	8.912985984	7.537898127
11014_at	4.131679562	3.913519617
11015_at	7.168561639	6.529372258
11016_at	4.268801886	6.439081972
11017_at	7.817579969	6.885612312
11018_at	6.350643206	6.848385439
11019_at	9.134186891	8.470543154
11020_i_at	6.306564586	5.399976447
11021_f_at	6.845776724	5.89750878
11022_at	8.426146317	8.762390101
11023_at	7.163935956	6.936757187
11024_at	7.390004857	4.734395746
11025_at	7.797759653	4.27441395
11026_at	5.802499776	6.517156921
11027_at	5.186935283	5.122205846
11028_at	5.04881232	4.154035053
11029_at	7.981759419	5.136570782
11030_at	6.491256469	7.661262445
11031_s_at	12.40908664	11.7809987
11032_at	6.878562598	8.083138819
11033_at	7.414722582	6.764344676
11034_at	6.993153007	4.7548538
11035_at	6.030554271	6.3901047
11036_at	4.892205557	4.839063682
11037_at	7.005114876	5.652582541
11038_at	6.131269382	5.312091641
11039_at	4.647427264	4.728442519
11040_at	5.990514888	5.912272584
11041_at	11.26317306	10.00454741
11042_at	6.75215839	4.558316932
11043_at	6.715034297	5.181939011
11044_at	6.358701909	5.043053264
11045_at	3.449548016	3.083766479
11046_at	5.152916181	7.076839601
11047_at	5.355317523	5.794937205
11048_at	3.48665967	3.619497035
11049_g_at	4.465752786	4.398546685
11050_at	5.642214763	5.748405761
11051_at	5.950668291	5.357945945
11052_at	8.064671057	8.640500291
11053_at	3.9496298	4.972308804
11054_at	8.37609375	8.346887779
11055_at	4.0904639	3.744459077
11056_at	9.556512662	8.608970212
11057_at	9.365642993	10.75332002
11058_at	7.649438813	7.110812899
11059_at	6.442366529	7.044864461
11060_at	11.39473968	12.83521858
11061_g_at	12.56420837	13.05127069
11062_at	6.504076637	10.70191624
11063_at	7.93036801	10.39097781
11064_at	5.498316549	7.743823071
11065_at	5.892429531	7.892798384
11066_at	5.04606443	4.695992925
11067_at	4.743689516	4.169632817
11068_at	6.378203155	5.424799801
11069_at	6.072698214	4.522551717
11070_at	6.034059872	5.917820995
11071_at	7.438622595	9.333777452
11072_at	6.742861877	6.137592492
11073_at	5.249044901	3.615301873
11074_at	3.94347272	3.755330286
11075_at	7.309153454	6.342230208
11076_at	5.255338742	5.856869243
11077_at	8.491907654	8.224051639
11078_at	11.2082352	11.49961205
11079_at	7.491475035	9.386603368
11080_at	4.739526877	6.322917143
11081_at	7.730265184	7.9808995
11082_at	4.973978103	5.493791965
11083_at	5.952560991	5.134957528
11084_at	5.637588247	4.426596506
11085_at	6.1790915	3.965675726
11086_at	6.707836296	6.978821469
11087_at	4.514163156	5.91920129
11088_at	9.53761834	6.793115345
11089_at	6.370103484	7.828081332
11090_at	5.357708948	5.6679445
11091_at	6.745818905	8.939214182
11092_at	8.465972543	7.20039926
11093_at	3.566704029	3.294472414
11094_at	8.191573842	8.303708278
11095_at	7.417889959	8.126467536
11096_at	5.532302323	3.366399556
11097_at	4.579727931	6.976653805
11098_at	5.042155918	4.777198414
11099_at	3.911057786	3.149705687
11100_at	5.003659376	6.160947903
11101_at	4.560671161	5.489774613
11102_at	6.602669857	8.608656322
11103_at	5.16051922	5.272902959
11104_at	8.152544126	7.722079574
11105_at	7.39907999	6.886765799
11106_at	8.300939493	7.468027383
11107_at	5.777498258	6.890800859
11108_at	7.726925278	8.711117456
11109_at	5.31441173	5.377770853
11110_at	5.073755769	6.519673002
11111_at	7.425879449	5.318820716
11112_at	6.86951727	5.579666269
11113_at	4.947075285	4.920410915
11114_at	6.313591431	6.638726667
11115_at	5.58435953	3.595577566
11116_at	3.170399687	3.103098773
11117_at	5.034625887	4.634136171
11118_at	6.963559536	7.375622825
11119_at	5.575520188	5.793072969
11120_at	6.108555718	7.974998297
11121_at	7.601618348	6.718696123
11122_at	8.948501931	8.240597101
11123_at	7.863430324	11.96505935
11124_at	7.864412247	5.12684212
11125_at	7.69862696	5.067832178
11126_at	8.750322806	7.850951307
11127_at	10.43826727	5.665143435
11128_at	8.740548161	8.432535594
11129_at	4.891578786	5.26593642
11130_at	6.162475915	5.891902653
11131_at	6.907375268	6.938546092
11132_at	9.513856272	8.594571405
11133_at	11.35310128	10.2604288
11134_at	7.595315951	7.665169184
11135_at	6.185894532	6.511116847
11136_at	8.240408224	6.734505765
11137_at	6.587139111	5.834228369
11138_at	8.736899412	5.665704586
11139_at	8.857029458	8.18076154
11140_at	3.996332317	3.350099154
11141_at	3.528222553	4.489326462
11142_at	4.574981994	7.400696052
11143_at	7.239930912	5.777833697
11144_at	5.042843621	5.721908678
11145_at	5.991582098	7.014444411
11146_at	6.502508224	9.191020599
11147_at	6.219041737	6.006260014
11148_at	6.639839465	5.429438873
11149_at	8.269663336	9.663637677
11150_at	9.692244891	9.867672998
11151_at	5.356798608	7.550904729
11152_g_at	6.588972521	10.30353033
11153_at	6.435654911	9.432202214
11154_at	6.478759285	6.132649571
11155_at	8.055753536	6.207163806
11156_s_at	11.91007293	10.34099274
11157_at	5.619766351	4.820441184
11158_i_at	13.29174876	11.24724164
11159_s_at	12.05195731	10.06234378
11160_at	4.209072567	4.345056418
11161_at	7.819142883	7.841135931
11162_at	7.869701065	7.209712346
11163_at	4.483039647	5.413750661
11164_at	6.437500759	6.386262132
11165_at	10.51269934	10.9422348
11166_at	7.624958901	7.363661379
11167_at	7.429097208	6.426884034
11168_at	3.771422732	3.03654945
11169_at	6.400484413	5.174064547
11170_at	4.987220002	3.800692213
11171_at	8.291703341	8.715961935
11172_at	9.657486021	11.66252812
11173_at	7.753465432	8.570198204
11174_at	6.563183232	8.889847276
11175_at	5.32027239	7.428920798
11176_at	4.5136838	3.380059554
11177_at	4.276239522	5.686064197
11178_at	5.44504884	5.091853271
11179_at	9.558282887	9.64996359
11180_at	11.02148642	10.38529375
11181_at	4.148352024	4.461142219
11182_at	7.030919111	7.906610209
11183_at	7.176686235	8.877386929
11184_at	5.994418243	7.484276406
11185_at	5.496041611	10.95816024
11186_at	7.458423493	7.998258621
11187_at	11.13972738	12.39948356
11188_at	3.811019648	9.057770608
11189_at	7.688141563	10.47968674
11190_at	10.65402732	7.783962935
11191_at	6.571419211	5.98407932
11192_at	5.648898057	5.550604392
11193_at	4.279595747	4.600100751
11194_at	7.638058422	5.584551251
11195_at	5.617059414	6.109265261
11196_at	7.314782125	7.420358223
11197_at	9.174646925	7.289274225
11198_at	4.397219345	4.476055954
11199_at	7.03882719	6.191663282
11200_at	6.020241239	5.609753561
11201_at	4.485286993	3.431178227
11202_at	6.66794444	6.233502978
11203_i_at	11.96286319	7.984635343
11204_s_at	12.37128404	9.521028128
11205_i_at	12.72991734	10.44634614
11206_f_at	12.17805697	9.751644695
11207_at	4.380353949	3.391459439
11208_at	4.932653666	4.463811717
11209_at	10.24999453	9.74683887
11210_at	7.220750951	7.129581813
11211_at	4.814919489	5.956596885
11212_at	9.579169066	9.572341518
11213_at	3.85478705	3.524856027
11214_at	4.49827457	3.748173027
11215_at	3.19114657	3.194512331
11216_at	7.373444266	9.637975987
11217_at	6.033041485	6.837147802
11218_at	8.001569085	4.689674279
11219_at	5.781666495	5.854706679
11220_at	5.255155682	5.547018533
11221_at	7.884595663	9.41692152
11222_at	6.276219018	5.059766251
11223_at	6.366284604	3.590368774
11224_at	4.586653737	4.418817094
11225_at	5.774985293	5.718138096
11226_at	7.805895809	5.980192643
11227_at	7.211182275	8.699662836
11228_at	9.758120225	7.558256144
11229_at	6.313996287	6.404064628
11230_at	6.917241371	11.32432626
11231_at	3.916143733	3.682717517
11232_at	5.28771246	5.7880963
11233_at	7.210675759	7.355988393
11234_at	7.043040042	6.971450034
11235_at	10.74997627	8.948706076
11236_at	13.01044945	9.823598426
11237_at	11.43904837	9.540351306
11238_at	3.370667458	3.020144447
11239_at	5.678909086	5.158323752
11240_s_at	4.128027324	3.912150813
11241_at	4.976068889	6.384882709
11242_f_at	3.421937258	3.31114861
11243_s_at	5.756232422	5.408134123
11244_s_at	5.752553358	4.107432308
11245_i_at	3.043620042	2.954841349
11246_r_at	3.140174539	3.002557182
11247_s_at	7.385531178	9.58945521
11248_s_at	3.921532771	4.805787053
11249_f_at	7.557410207	12.24279708
11250_s_at	4.820012509	6.376904652
11251_s_at	4.982845899	7.70630218
11252_s_at	3.783165091	4.049814822
11253_s_at	3.664663138	3.733400788
11254_at	5.237235839	5.626707107
11255_at	6.972105321	6.975195129
11256_at	2.810709496	2.848242621
11257_at	3.644234317	3.918984536
11258_at	4.586965956	5.27533862
11259_at	5.109421008	6.564611488
11260_at	6.674121939	7.951037458
11261_at	3.949924807	4.044653526
11262_s_at	6.859681057	7.598740178
11263_f_at	8.203598852	5.970168197
11264_f_at	10.30398279	7.776555573
11265_i_at	6.233693752	6.874428341
11266_f_at	7.629121461	8.04094541
11267_at	4.32337128	5.158261226
11268_at	3.337645766	3.488455811
11269_at	5.376763554	4.920319374
11270_at	2.98187981	3.126172164
11271_at	3.22957117	4.573246285
11272_at	6.025680444	6.818290772
11273_at	6.28627536	8.443143936
11274_at	4.088754772	6.471191408
11275_at	5.245033556	5.126222594
11276_at	4.70500573	4.354038106
11277_at	3.26854347	2.797292677
11278_f_at	5.693272878	5.916908882
11279_s_at	3.922843388	3.440995914
11280_at	4.095575819	4.306467135
11281_at	3.928311338	3.295609591
11282_i_at	2.9261665	2.522981978
11283_r_at	3.855789516	3.090738048
11284_f_at	8.216435429	9.650794136
11285_at	3.099047158	2.695958298
11286_at	3.784267047	3.038765148
11287_f_at	6.530725918	11.84292999
11288_at	4.587013743	7.823511271
11289_at	3.342072345	5.377357655
11290_at	4.013017881	4.045442946
11291_at	2.963433157	4.162344529
11292_at	3.60424537	3.978781771
11293_at	3.394946826	3.021207322
11294_g_at	4.505610777	4.294869241
11295_r_at	4.260768024	3.47304746
11296_s_at	4.666057341	4.726525378
11297_at	6.149194165	6.716660879
11298_at	6.058258492	5.623413404
11299_at	5.679826835	5.161809022
11300_at	3.42816366	3.138659258
11301_i_at	5.30823357	3.817397671
11302_at	4.284439221	4.22875477
11303_s_at	3.380208227	3.830742933
11304_at	5.556188292	5.396112598
11305_s_at	3.889125457	3.553079192
11306_at	5.198819528	4.590278988
11307_s_at	4.94113206	4.476231456
11308_s_at	7.559519666	7.517932311
11309_at	6.714966649	6.72793151
11310_at	5.885292801	5.101610615
11311_at	3.801961623	3.494183854
11312_at	6.848787633	5.967251071
11313_at	6.595223272	6.928119909
11314_at	7.841668869	6.366804771
11315_i_at	12.07166229	13.72423481
11316_r_at	12.55501275	14.14850578
11317_s_at	9.750991971	11.53179509
11318_at	4.088622329	4.726304318
11319_at	11.69732392	9.649090734
11320_at	12.55722508	10.76171764
11321_at	5.517888366	6.659352811
11322_at	5.662162766	7.210809577
11323_at	3.270696848	3.732768789
11324_at	7.793539464	6.559620125
